employee_skill_id,employee_id,skill_id,proficiency_level
8347,697,9,2
8348,697,12,1
8349,697,48,2
8350,697,21,2
8351,697,53,2
8352,697,55,2
8353,697,56,3
8354,697,24,1
8355,697,58,2
8356,697,30,1
8357,698,1,5
8358,698,8,5
8359,698,9,4
8360,698,48,5
8361,698,17,1
8362,698,20,4
8363,698,21,5
8364,698,52,3
8365,698,25,5
8366,698,58,5
8367,698,28,5
8368,698,30,4
8369,699,9,4
8370,699,12,2
8371,699,13,1
8372,699,18,4
8373,699,19,3
8374,699,21,4
8375,699,53,2
8376,699,23,4
8377,699,22,4
8378,699,59,4
8379,699,30,5
8380,700,3,2
8381,700,9,3
8382,700,42,2
8383,700,11,3
8384,700,19,4
8385,700,21,4
8386,700,53,4
8387,700,23,4
8388,700,22,4
8389,700,26,3
8390,700,59,4
8391,700,30,5
8392,701,1,3
8393,701,8,2
8394,701,9,3
8395,701,41,3
8396,701,11,3
8397,701,49,2
8398,701,51,2
8399,701,19,1
8400,701,21,4
8401,701,54,4
8402,702,39,5
8403,702,8,4
8404,702,27,4
8405,702,11,3
8406,702,19,4
8407,702,23,5
8408,702,21,4
8409,702,22,3
8410,702,53,4
8411,702,25,2
8412,702,58,4
8413,702,59,3
8414,702,28,2
8415,702,30,3
8416,703,39,1
8417,703,8,4
8418,703,9,1
8419,703,11,3
8420,703,19,3
8421,703,23,2
8422,703,21,3
8423,703,22,3
8424,703,53,2
8425,703,20,3
8426,703,58,3
8427,703,59,3
8428,703,30,1
8429,704,1,4
8430,704,35,2
8431,704,7,3
8432,704,8,4
8433,704,13,2
8434,704,14,5
8435,704,15,4
8436,704,17,5
8437,704,18,2
8438,704,19,3
8439,704,21,5
8440,705,8,5
8441,705,9,1
8442,705,11,2
8443,705,19,3
8444,705,23,2
8445,705,21,3
8446,705,22,3
8447,705,53,2
8448,705,58,3
8449,705,59,1
8450,705,30,1
8451,706,3,4
8452,706,4,5
8453,706,5,5
8454,706,6,5
8455,706,8,5
8456,706,9,5
8457,706,12,5
8458,706,15,3
8459,706,19,5
8460,706,21,5
8461,707,1,1
8462,707,4,2
8463,707,5,1
8464,707,6,1
8465,707,7,3
8466,707,8,1
8467,707,11,2
8468,707,12,1
8469,707,19,4
8470,707,26,3
8471,708,3,5
8472,708,5,3
8473,708,6,4
8474,708,39,3
8475,708,8,5
8476,708,9,4
8477,708,10,3
8478,708,11,5
8479,708,49,1
8480,708,19,5
8481,708,21,2
8482,708,25,5
8483,708,27,3
8484,708,28,5
8485,708,30,5
8486,709,1,3
8487,709,8,5
8488,709,41,1
8489,709,9,3
8490,709,11,3
8491,709,42,3
8492,709,13,2
8493,709,47,3
8494,709,49,4
8495,709,50,3
8496,709,19,3
8497,709,51,2
8498,709,21,3
8499,709,54,5
8500,710,32,4
8501,710,33,4
8502,710,1,5
8503,710,3,4
8504,710,36,2
8505,710,9,5
8506,710,10,3
8507,710,11,4
8508,710,42,2
8509,710,16,4
8510,710,20,5
8511,710,27,4
8512,711,1,4
8513,711,34,4
8514,711,3,3
8515,711,36,4
8516,711,4,3
8517,711,33,2
8518,711,8,4
8519,711,11,4
8520,711,17,2
8521,711,19,4
8522,711,21,1
8523,711,30,5
8524,711,31,2
8525,712,32,1
8526,712,33,1
8527,712,1,1
8528,712,3,2
8529,712,36,2
8530,712,9,1
8531,712,41,2
8532,712,11,2
8533,712,20,2
8534,712,54,3
8535,712,27,1
8536,713,1,4
8537,713,3,5
8538,713,4,4
8539,713,37,5
8540,713,6,4
8541,713,8,3
8542,713,9,2
8543,713,15,1
8544,713,19,2
8545,713,52,2
8546,713,21,3
8547,713,60,5
8548,714,3,5
8549,714,5,5
8550,714,6,4
8551,714,8,4
8552,714,9,4
8553,714,11,4
8554,714,19,5
8555,714,21,4
8556,714,25,4
8557,714,28,4
8558,714,30,5
8559,715,34,2
8560,715,35,1
8561,715,36,1
8562,715,5,2
8563,715,38,3
8564,715,8,2
8565,715,9,3
8566,715,21,1
8567,715,29,2
8568,715,30,1
8569,715,31,2
8570,716,1,4
8571,716,33,2
8572,716,5,5
8573,716,8,4
8574,716,9,4
8575,716,48,4
8576,716,20,4
8577,716,21,3
8578,716,25,4
8579,716,58,3
8580,716,28,4
8581,716,30,4
8582,717,3,3
8583,717,4,2
8584,717,6,2
8585,717,8,2
8586,717,9,1
8587,717,44,4
8588,717,51,1
8589,717,19,2
8590,717,52,1
8591,717,21,1
8592,717,58,3
8593,717,27,2
8594,717,60,1
8595,718,1,5
8596,718,3,4
8597,718,4,4
8598,718,6,5
8599,718,8,2
8600,718,9,4
8601,718,50,4
8602,718,19,4
8603,718,52,3
8604,718,21,2
8605,718,54,2
8606,718,59,3
8607,718,60,5
8608,719,3,3
8609,719,4,4
8610,719,8,3
8611,719,9,4
8612,719,42,2
8613,719,49,2
8614,719,19,4
8615,719,51,4
8616,719,21,4
8617,719,52,5
8618,719,60,4
8619,720,1,4
8620,720,34,4
8621,720,3,4
8622,720,36,4
8623,720,38,1
8624,720,11,5
8625,720,19,4
8626,720,21,2
8627,720,55,3
8628,720,29,2
8629,720,30,4
8630,720,31,2
8631,721,1,4
8632,721,3,4
8633,721,4,4
8634,721,8,4
8635,721,9,2
8636,721,11,3
8637,721,48,3
8638,721,19,4
8639,721,51,3
8640,721,21,3
8641,721,52,5
8642,721,60,3
8643,722,1,4
8644,722,3,2
8645,722,4,1
8646,722,5,3
8647,722,7,2
8648,722,8,3
8649,722,9,5
8650,722,11,3
8651,722,12,4
8652,722,45,3
8653,722,14,4
8654,722,19,2
8655,723,1,1
8656,723,2,4
8657,723,3,3
8658,723,5,3
8659,723,6,4
8660,723,8,4
8661,723,9,2
8662,723,11,3
8663,723,12,2
8664,723,14,3
8665,723,49,3
8666,723,19,2
8667,723,20,1
8668,723,21,1
8669,724,3,1
8670,724,38,2
8671,724,39,2
8672,724,8,2
8673,724,41,1
8674,724,9,2
8675,724,40,1
8676,724,15,1
8677,724,21,1
8678,725,3,3
8679,725,4,5
8680,725,8,2
8681,725,9,4
8682,725,48,2
8683,725,19,3
8684,725,51,4
8685,725,21,5
8686,725,52,5
8687,725,60,3
8688,726,1,4
8689,726,8,5
8690,726,41,3
8691,726,9,4
8692,726,11,3
8693,726,49,4
8694,726,50,3
8695,726,19,3
8696,726,51,4
8697,726,21,4
8698,726,54,4
8699,726,28,2
8700,727,1,2
8701,727,8,3
8702,727,41,3
8703,727,48,4
8704,727,50,2
8705,727,19,2
8706,727,51,2
8707,727,21,2
8708,727,54,4
8709,727,52,2
8710,727,53,5
8711,727,25,2
8712,728,8,3
8713,728,9,3
8714,728,19,2
8715,728,20,3
8716,728,53,2
8717,728,21,1
8718,728,22,3
8719,728,58,3
8720,728,59,2
8721,728,60,4
8722,728,30,1
8723,729,1,3
8724,729,8,4
8725,729,9,1
8726,729,13,4
8727,729,48,3
8728,729,52,3
8729,729,21,3
8730,729,55,3
8731,729,56,5
8732,729,24,2
8733,729,58,2
8734,729,29,3
8735,729,30,2
8736,730,7,1
8737,730,8,2
8738,730,9,2
8739,730,11,2
8740,730,13,4
8741,730,14,2
8742,730,15,3
8743,730,18,2
8744,730,21,1
8745,730,56,3
8746,731,1,2
8747,731,7,2
8748,731,8,1
8749,731,13,2
8750,731,14,3
8751,731,15,3
8752,731,17,4
8753,731,18,1
8754,731,19,2
8755,731,21,4
8756,731,58,4
8757,732,1,2
8758,732,3,3
8759,732,37,3
8760,732,38,2
8761,732,39,3
8762,732,40,3
8763,732,41,3
8764,732,42,3
8765,732,8,3
8766,732,11,2
8767,732,19,4
8768,732,54,4
8769,733,1,3
8770,733,8,2
8771,733,9,3
8772,733,44,4
8773,733,47,3
8774,733,48,4
8775,733,50,3
8776,733,20,3
8777,733,21,3
8778,733,55,1
8779,733,24,1
8780,733,57,3
8781,733,58,1
8782,733,30,4
8783,734,1,5
8784,734,7,5
8785,734,8,5
8786,734,9,5
8787,734,44,3
8788,734,13,4
8789,734,14,5
8790,734,15,5
8791,734,48,5
8792,734,17,4
8793,734,18,3
8794,734,20,5
8795,734,21,5
8796,734,25,4
8797,734,28,5
8798,734,30,4
8799,735,1,1
8800,735,7,3
8801,735,8,1
8802,735,9,2
8803,735,13,1
8804,735,15,2
8805,735,16,2
8806,735,17,2
8807,735,18,2
8808,735,19,1
8809,735,21,1
8810,735,22,5
8811,735,28,2
8812,735,29,3
8813,736,38,3
8814,736,8,5
8815,736,9,3
8816,736,41,5
8817,736,11,4
8818,736,50,5
8819,736,19,5
8820,736,52,5
8821,736,51,5
8822,736,21,4
8823,736,25,4
8824,736,28,4
8825,736,30,5
8826,737,1,3
8827,737,56,2
8828,737,4,4
8829,737,9,3
8830,737,10,4
8831,737,48,3
8832,737,19,3
8833,737,20,3
8834,737,23,3
8835,737,55,3
8836,737,24,2
8837,737,57,2
8838,737,58,2
8839,737,30,3
8840,738,7,5
8841,738,8,4
8842,738,9,5
8843,738,13,5
8844,738,14,5
8845,738,15,5
8846,738,17,4
8847,738,18,5
8848,738,20,4
8849,738,21,5
8850,738,25,4
8851,738,28,5
8852,738,30,4
8853,738,57,3
8854,739,1,5
8855,739,35,5
8856,739,36,5
8857,739,38,3
8858,739,8,5
8859,739,9,5
8860,739,16,2
8861,739,19,5
8862,739,52,3
8863,739,24,2
8864,739,25,5
8865,739,28,5
8866,739,30,3
8867,739,31,2
8868,740,9,4
8869,740,10,4
8870,740,49,1
8871,740,19,3
8872,740,21,4
8873,740,53,2
8874,740,23,3
8875,740,22,4
8876,740,59,4
8877,740,60,3
8878,740,30,5
8879,741,2,4
8880,741,35,2
8881,741,8,3
8882,741,9,4
8883,741,11,3
8884,741,19,4
8885,741,21,4
8886,741,22,2
8887,741,23,4
8888,741,53,1
8889,741,54,3
8890,741,58,2
8891,741,59,4
8892,741,30,2
8893,742,1,2
8894,742,3,3
8895,742,39,1
8896,742,8,2
8897,742,40,2
8898,742,9,2
8899,742,11,1
8900,742,50,3
8901,742,19,1
8902,742,21,2
8903,742,24,3
8904,743,1,3
8905,743,4,4
8906,743,37,3
8907,743,7,3
8908,743,8,2
8909,743,13,2
8910,743,14,3
8911,743,15,4
8912,743,17,3
8913,743,18,2
8914,743,19,2
8915,743,21,4
8916,744,33,3
8917,744,1,3
8918,744,3,3
8919,744,36,5
8920,744,8,3
8921,744,9,1
8922,744,13,2
8923,744,21,3
8924,744,55,3
8925,744,58,2
8926,744,27,5
8927,745,1,2
8928,745,3,4
8929,745,37,3
8930,745,38,3
8931,745,8,4
8932,745,41,4
8933,745,40,3
8934,745,11,3
8935,745,18,2
8936,745,19,2
8937,745,60,4
8938,746,1,2
8939,746,7,5
8940,746,8,2
8941,746,9,3
8942,746,13,1
8943,746,15,2
8944,746,16,3
8945,746,17,3
8946,746,18,2
8947,746,19,1
8948,746,21,3
8949,746,55,3
8950,747,8,2
8951,747,9,1
8952,747,11,1
8953,747,19,1
8954,747,21,3
8955,747,22,1
8956,747,23,2
8957,747,53,1
8958,747,58,2
8959,747,59,2
8960,747,30,3
8961,748,1,3
8962,748,2,2
8963,748,3,3
8964,748,35,3
8965,748,5,3
8966,748,6,4
8967,748,8,3
8968,748,9,4
8969,748,40,2
8970,748,11,1
8971,748,12,2
8972,748,47,1
8973,748,19,2
8974,748,20,3
8975,748,21,3
8976,749,1,5
8977,749,3,4
8978,749,4,5
8979,749,6,4
8980,749,8,4
8981,749,9,2
8982,749,14,3
8983,749,19,4
8984,749,52,3
8985,749,21,3
8986,749,60,5
8987,750,1,3
8988,750,36,3
8989,750,8,3
8990,750,41,1
8991,750,9,1
8992,750,11,1
8993,750,45,3
8994,750,49,3
8995,750,50,1
8996,750,19,2
8997,750,51,3
8998,750,21,2
8999,750,54,4
9000,750,29,2
9001,751,7,4
9002,751,8,5
9003,751,9,5
9004,751,41,2
9005,751,13,4
9006,751,14,5
9007,751,15,5
9008,751,47,2
9009,751,17,3
9010,751,18,5
9011,751,20,5
9012,751,21,5
9013,751,25,4
9014,751,28,5
9015,751,30,4
9016,752,1,5
9017,752,7,5
9018,752,8,4
9019,752,9,5
9020,752,13,5
9021,752,14,5
9022,752,15,5
9023,752,17,4
9024,752,18,5
9025,752,20,5
9026,752,21,5
9027,752,22,2
9028,752,23,3
9029,752,25,3
9030,752,28,5
9031,752,30,4
9032,753,8,2
9033,753,9,3
9034,753,11,1
9035,753,45,2
9036,753,19,2
9037,753,21,3
9038,753,22,2
9039,753,23,2
9040,753,53,1
9041,753,58,1
9042,753,59,2
9043,753,30,3
9044,754,32,3
9045,754,33,3
9046,754,3,4
9047,754,8,3
9048,754,9,4
9049,754,42,4
9050,754,11,1
9051,754,19,4
9052,754,21,3
9053,754,27,3
9054,755,3,2
9055,755,8,3
9056,755,9,1
9057,755,40,3
9058,755,13,2
9059,755,46,2
9060,755,47,4
9061,755,45,3
9062,755,51,3
9063,755,21,3
9064,756,1,4
9065,756,26,1
9066,756,8,3
9067,756,9,3
9068,756,48,3
9069,756,17,1
9070,756,18,5
9071,756,20,3
9072,756,21,2
9073,756,25,3
9074,756,58,2
9075,756,28,3
9076,756,30,3
9077,757,1,5
9078,757,4,1
9079,757,8,4
9080,757,9,4
9081,757,41,3
9082,757,11,4
9083,757,42,3
9084,757,46,1
9085,757,49,3
9086,757,50,4
9087,757,19,5
9088,757,51,3
9089,757,21,3
9090,757,54,3
9091,758,1,2
9092,758,33,5
9093,758,35,1
9094,758,7,4
9095,758,8,4
9096,758,13,3
9097,758,14,5
9098,758,15,3
9099,758,48,3
9100,758,17,4
9101,758,18,2
9102,758,19,5
9103,758,21,5
9104,758,31,3
9105,759,3,3
9106,759,4,2
9107,759,8,4
9108,759,9,3
9109,759,13,3
9110,759,46,3
9111,759,47,5
9112,759,45,3
9113,759,21,3
9114,760,3,4
9115,760,4,3
9116,760,6,3
9117,760,8,4
9118,760,9,1
9119,760,13,3
9120,760,51,2
9121,760,19,3
9122,760,52,4
9123,760,21,2
9124,760,60,4
9125,761,1,3
9126,761,8,1
9127,761,41,4
9128,761,11,3
9129,761,50,3
9130,761,19,3
9131,761,51,2
9132,761,21,2
9133,761,54,4
9134,761,52,4
9135,762,3,1
9136,762,5,3
9137,762,8,1
9138,762,43,1
9139,762,44,2
9140,762,45,1
9141,762,13,1
9142,762,48,3
9143,762,19,1
9144,762,20,3
9145,762,24,1
9146,762,57,3
9147,763,1,4
9148,763,8,2
9149,763,9,4
9150,763,48,4
9151,763,16,3
9152,763,20,3
9153,763,21,3
9154,763,55,2
9155,763,24,2
9156,763,57,3
9157,763,58,2
9158,763,28,3
9159,763,30,4
9160,764,1,4
9161,764,35,5
9162,764,36,5
9163,764,5,3
9164,764,7,5
9165,764,8,5
9166,764,9,5
9167,764,10,4
9168,764,19,5
9169,764,25,5
9170,764,58,4
9171,764,28,5
9172,764,30,5
9173,764,31,5
9174,765,34,3
9175,765,5,3
9176,765,8,5
9177,765,11,5
9178,765,48,4
9179,765,19,5
9180,765,23,5
9181,765,21,5
9182,765,22,5
9183,765,53,3
9184,765,25,5
9185,765,58,5
9186,765,59,5
9187,765,28,5
9188,765,30,4
9189,766,1,4
9190,766,36,3
9191,766,6,3
9192,766,7,4
9193,766,8,3
9194,766,13,5
9195,766,14,5
9196,766,15,5
9197,766,17,4
9198,766,18,4
9199,766,19,4
9200,766,21,4
9201,766,25,2
9202,766,26,4
9203,767,32,2
9204,767,33,2
9205,767,1,5
9206,767,3,3
9207,767,36,4
9208,767,9,5
9209,767,11,4
9210,767,20,5
9211,767,27,4
9212,767,28,3
9213,768,1,4
9214,768,34,4
9215,768,3,3
9216,768,36,3
9217,768,33,3
9218,768,11,4
9219,768,19,4
9220,768,21,2
9221,768,56,4
9222,768,26,3
9223,768,30,4
9224,768,31,4
9225,769,1,1
9226,769,4,1
9227,769,5,1
9228,769,6,2
9229,769,7,2
9230,769,8,2
9231,769,11,1
9232,769,12,1
9233,769,16,3
9234,769,19,3
9235,770,32,3
9236,770,33,3
9237,770,34,4
9238,770,3,3
9239,770,8,3
9240,770,9,1
9241,770,41,3
9242,770,11,1
9243,770,50,5
9244,770,19,1
9245,770,52,3
9246,770,51,3
9247,770,21,4
9248,770,25,1
9249,770,28,2
9250,770,30,1
9251,771,35,4
9252,771,8,3
9253,771,9,2
9254,771,19,2
9255,771,53,2
9256,771,21,1
9257,771,22,4
9258,771,58,3
9259,771,59,1
9260,771,30,2
9261,772,1,4
9262,772,3,5
9263,772,4,4
9264,772,35,2
9265,772,6,4
9266,772,39,3
9267,772,8,4
9268,772,9,4
9269,772,13,3
9270,772,19,4
9271,772,52,3
9272,772,21,3
9273,772,60,5
9274,773,1,4
9275,773,34,5
9276,773,3,3
9277,773,36,5
9278,773,11,4
9279,773,13,3
9280,773,19,3
9281,773,21,2
9282,773,59,3
9283,773,30,4
9284,773,31,3
9285,774,1,5
9286,774,3,5
9287,774,39,5
9288,774,8,4
9289,774,40,5
9290,774,9,4
9291,774,11,3
9292,774,47,2
9293,774,19,5
9294,774,21,3
9295,775,1,3
9296,775,8,4
9297,775,9,3
9298,775,45,3
9299,775,48,3
9300,775,21,3
9301,775,55,2
9302,775,56,4
9303,775,24,2
9304,775,58,1
9305,775,29,2
9306,775,30,1
9307,776,3,5
9308,776,5,3
9309,776,8,2
9310,776,9,5
9311,776,44,5
9312,776,45,4
9313,776,46,5
9314,776,48,4
9315,776,21,4
9316,776,31,4
9317,777,3,1
9318,777,4,2
9319,777,8,1
9320,777,9,1
9321,777,40,4
9322,777,19,1
9323,777,51,2
9324,777,21,2
9325,777,52,2
9326,777,60,1
9327,777,31,3
9328,778,2,3
9329,778,3,5
9330,778,5,4
9331,778,6,4
9332,778,8,4
9333,778,9,3
9334,778,11,4
9335,778,44,3
9336,778,19,3
9337,778,21,3
9338,778,25,5
9339,778,28,5
9340,778,30,5
9341,779,8,5
9342,779,9,4
9343,779,41,4
9344,779,11,4
9345,779,60,3
9346,779,50,5
9347,779,19,3
9348,779,52,5
9349,779,51,4
9350,779,21,5
9351,779,54,3
9352,779,25,3
9353,779,28,4
9354,779,30,3
9355,780,3,5
9356,780,5,5
9357,780,8,5
9358,780,9,4
9359,780,13,4
9360,780,46,5
9361,780,47,5
9362,780,48,4
9363,780,60,3
9364,780,19,5
9365,780,21,4
9366,780,25,5
9367,780,58,3
9368,780,27,3
9369,780,28,5
9370,780,29,4
9371,780,30,4
9372,781,32,5
9373,781,1,5
9374,781,8,4
9375,781,9,4
9376,781,41,4
9377,781,11,2
9378,781,10,1
9379,781,49,4
9380,781,50,3
9381,781,19,3
9382,781,51,4
9383,781,21,3
9384,781,54,5
9385,782,3,5
9386,782,5,3
9387,782,8,4
9388,782,9,3
9389,782,44,3
9390,782,45,4
9391,782,46,3
9392,782,48,4
9393,782,52,4
9394,782,21,4
9395,782,20,1
9396,783,1,3
9397,783,37,4
9398,783,8,1
9399,783,9,3
9400,783,41,2
9401,783,11,2
9402,783,14,1
9403,783,49,3
9404,783,51,2
9405,783,19,2
9406,783,21,2
9407,783,54,4
9408,783,29,4
9409,784,33,2
9410,784,36,4
9411,784,8,5
9412,784,9,5
9413,784,41,4
9414,784,11,4
9415,784,50,5
9416,784,19,4
9417,784,52,5
9418,784,51,5
9419,784,21,5
9420,784,25,4
9421,784,28,4
9422,784,30,4
9423,785,2,2
9424,785,3,2
9425,785,5,2
9426,785,7,2
9427,785,8,1
9428,785,43,2
9429,785,44,1
9430,785,45,2
9431,785,13,1
9432,785,48,2
9433,785,18,3
9434,785,19,2
9435,785,20,4
9436,785,31,2
9437,786,3,2
9438,786,4,3
9439,786,8,3
9440,786,9,3
9441,786,19,2
9442,786,51,1
9443,786,21,4
9444,786,52,3
9445,786,22,2
9446,786,60,3
9447,787,7,2
9448,787,14,1
9449,787,15,4
9450,787,17,3
9451,787,18,2
9452,787,19,4
9453,787,20,2
9454,787,21,3
9455,787,31,5
9456,788,8,4
9457,788,9,2
9458,788,11,2
9459,788,14,3
9460,788,47,2
9461,788,19,3
9462,788,23,1
9463,788,21,3
9464,788,22,3
9465,788,53,1
9466,788,58,1
9467,788,59,3
9468,788,30,4
9469,789,1,2
9470,789,8,3
9471,789,9,2
9472,789,41,3
9473,789,11,1
9474,789,49,3
9475,789,51,2
9476,789,19,3
9477,789,21,3
9478,789,54,5
9479,790,1,2
9480,790,34,2
9481,790,3,2
9482,790,36,3
9483,790,2,2
9484,790,9,1
9485,790,42,4
9486,790,11,2
9487,790,21,3
9488,790,53,2
9489,790,24,4
9490,790,31,1
9491,791,32,3
9492,791,1,5
9493,791,3,2
9494,791,36,4
9495,791,8,3
9496,791,9,4
9497,791,13,5
9498,791,19,2
9499,791,20,3
9500,791,23,4
9501,791,25,2
9502,791,59,4
9503,792,1,3
9504,792,8,3
9505,792,41,3
9506,792,42,3
9507,792,11,3
9508,792,49,4
9509,792,50,4
9510,792,19,3
9511,792,51,2
9512,792,21,3
9513,792,54,3
9514,792,52,1
9515,792,26,4
9516,793,32,4
9517,793,33,3
9518,793,3,4
9519,793,8,3
9520,793,9,2
9521,793,11,2
9522,793,19,4
9523,793,21,3
9524,793,27,3
9525,793,29,3
9526,793,31,4
9527,794,3,5
9528,794,5,4
9529,794,8,5
9530,794,9,4
9531,794,13,5
9532,794,46,5
9533,794,47,4
9534,794,48,5
9535,794,19,5
9536,794,21,4
9537,794,23,2
9538,794,25,5
9539,794,28,5
9540,794,29,2
9541,794,30,5
9542,795,1,5
9543,795,38,3
9544,795,8,2
9545,795,9,3
9546,795,41,4
9547,795,11,2
9548,795,12,3
9549,795,49,4
9550,795,50,4
9551,795,19,5
9552,795,51,3
9553,795,21,4
9554,795,54,3
9555,795,18,2
9556,795,57,2
9557,796,32,3
9558,796,1,3
9559,796,3,1
9560,796,5,2
9561,796,8,2
9562,796,43,2
9563,796,44,2
9564,796,45,2
9565,796,13,2
9566,796,14,4
9567,796,48,3
9568,796,19,1
9569,796,20,1
9570,797,1,1
9571,797,7,2
9572,797,8,1
9573,797,9,2
9574,797,10,3
9575,797,41,4
9576,797,13,1
9577,797,15,2
9578,797,16,2
9579,797,17,1
9580,797,18,3
9581,797,19,2
9582,797,21,2
9583,797,60,4
9584,798,33,3
9585,798,2,5
9586,798,3,5
9587,798,4,2
9588,798,6,4
9589,798,8,1
9590,798,9,3
9591,798,51,2
9592,798,19,2
9593,798,52,3
9594,798,21,1
9595,798,60,2
9596,798,29,5
9597,799,3,2
9598,799,4,3
9599,799,8,3
9600,799,9,3
9601,799,10,4
9602,799,13,3
9603,799,46,3
9604,799,47,4
9605,799,45,1
9606,799,21,2
9607,800,3,4
9608,800,5,1
9609,800,8,2
9610,800,9,3
9611,800,44,3
9612,800,45,3
9613,800,46,2
9614,800,48,2
9615,800,21,2
9616,800,26,3
9617,801,3,3
9618,801,4,2
9619,801,6,1
9620,801,8,2
9621,801,9,1
9622,801,51,1
9623,801,19,2
9624,801,52,2
9625,801,21,1
9626,801,60,2
9627,802,3,1
9628,802,38,1
9629,802,39,1
9630,802,8,2
9631,802,41,2
9632,802,9,2
9633,802,40,1
9634,802,21,2
9635,802,30,1
9636,803,1,5
9637,803,39,4
9638,803,8,5
9639,803,9,5
9640,803,44,2
9641,803,48,5
9642,803,20,5
9643,803,21,3
9644,803,54,5
9645,803,25,5
9646,803,58,5
9647,803,28,4
9648,803,30,5
9649,804,32,3
9650,804,1,3
9651,804,8,2
9652,804,41,2
9653,804,9,3
9654,804,11,2
9655,804,49,4
9656,804,50,2
9657,804,19,3
9658,804,51,3
9659,804,21,4
9660,804,54,4
9661,804,27,3
9662,805,1,4
9663,805,8,4
9664,805,9,3
9665,805,41,3
9666,805,11,3
9667,805,50,5
9668,805,19,4
9669,805,52,3
9670,805,51,4
9671,805,21,5
9672,805,25,4
9673,805,28,2
9674,805,30,4
9675,806,1,3
9676,806,37,2
9677,806,8,4
9678,806,9,4
9679,806,15,2
9680,806,48,3
9681,806,21,2
9682,806,55,3
9683,806,56,3
9684,806,24,2
9685,806,58,2
9686,806,30,2
9687,807,3,3
9688,807,4,5
9689,807,39,3
9690,807,8,4
9691,807,9,4
9692,807,40,3
9693,807,19,3
9694,807,51,4
9695,807,21,5
9696,807,52,5
9697,807,24,4
9698,807,60,5
9699,808,3,2
9700,808,5,2
9701,808,9,1
9702,808,43,1
9703,808,45,1
9704,808,46,4
9705,808,47,2
9706,808,20,1
9707,808,21,3
9708,808,24,1
9709,808,58,3
9710,809,1,3
9711,809,34,3
9712,809,3,3
9713,809,36,4
9714,809,2,3
9715,809,9,3
9716,809,11,2
9717,809,48,3
9718,809,21,4
9719,809,31,3
9720,810,7,2
9721,810,14,2
9722,810,15,2
9723,810,17,3
9724,810,18,2
9725,810,19,3
9726,810,20,2
9727,810,21,3
9728,810,55,4
9729,811,2,4
9730,811,7,5
9731,811,8,5
9732,811,9,5
9733,811,40,1
9734,811,12,3
9735,811,13,5
9736,811,14,5
9737,811,15,3
9738,811,44,2
9739,811,17,4
9740,811,18,5
9741,811,20,4
9742,811,21,5
9743,811,25,4
9744,811,28,5
9745,811,30,4
9746,812,1,2
9747,812,3,2
9748,812,4,3
9749,812,6,3
9750,812,8,3
9751,812,9,2
9752,812,41,1
9753,812,51,2
9754,812,19,3
9755,812,52,3
9756,812,21,2
9757,812,20,3
9758,812,60,3
9759,813,1,3
9760,813,2,4
9761,813,8,4
9762,813,9,4
9763,813,41,5
9764,813,11,3
9765,813,49,2
9766,813,50,4
9767,813,19,5
9768,813,51,4
9769,813,21,3
9770,813,54,5
9771,813,22,3
9772,813,56,3
9773,814,1,3
9774,814,35,4
9775,814,36,3
9776,814,8,4
9777,814,9,3
9778,814,41,2
9779,814,60,2
9780,814,46,1
9781,814,19,3
9782,814,25,3
9783,814,28,3
9784,814,30,3
9785,814,31,3
9786,815,1,4
9787,815,35,5
9788,815,36,5
9789,815,8,5
9790,815,9,4
9791,815,19,5
9792,815,20,2
9793,815,25,4
9794,815,28,4
9795,815,30,4
9796,815,31,3
9797,816,1,4
9798,816,33,4
9799,816,37,3
9800,816,6,2
9801,816,8,5
9802,816,41,3
9803,816,9,3
9804,816,11,3
9805,816,49,4
9806,816,50,2
9807,816,19,3
9808,816,51,3
9809,816,21,3
9810,816,54,5
9811,817,1,2
9812,817,8,3
9813,817,41,1
9814,817,9,3
9815,817,11,2
9816,817,12,1
9817,817,45,4
9818,817,49,4
9819,817,50,2
9820,817,19,1
9821,817,51,3
9822,817,21,2
9823,817,54,4
9824,817,26,4
9825,818,1,5
9826,818,4,3
9827,818,8,4
9828,818,9,3
9829,818,41,4
9830,818,11,4
9831,818,49,2
9832,818,50,4
9833,818,19,5
9834,818,51,3
9835,818,21,1
9836,818,54,4
9837,818,59,2
9838,819,1,2
9839,819,8,3
9840,819,41,1
9841,819,9,2
9842,819,11,1
9843,819,14,4
9844,819,49,2
9845,819,50,1
9846,819,19,1
9847,819,51,2
9848,819,21,2
9849,819,54,3
9850,819,17,4
9851,819,25,3
9852,820,1,3
9853,820,34,3
9854,820,3,2
9855,820,36,3
