assessment_id,enrollment_id,assessment_type,assessment_score,assessment_date
5079,3102,Post,81,2025-06-05
5080,3104,Pre,54,2025-03-18
5081,3104,Post,67,2025-04-10
5082,3105,Pre,75,2024-03-30
5083,3106,Pre,64,2026-03-12
5084,3106,Post,71,2026-03-28
5085,3107,Pre,79,2025-08-29
5086,3107,Post,90,2025-09-16
5087,3108,Pre,75,2025-06-11
5088,3109,Pre,61,2025-12-17
5089,3109,Post,77,2026-01-06
5090,3112,Pre,72,2026-01-01
5091,3112,Post,84,2026-01-26
5092,3113,Pre,62,2025-08-17
5093,3113,Post,64,2025-09-16
5094,3114,Pre,67,2024-04-18
5095,3114,Post,79,2024-05-01
5096,3115,Pre,69,2025-04-21
5097,3115,Post,78,2025-05-05
5098,3116,Pre,49,2025-05-22
5099,3116,Post,50,2025-05-27
5100,3117,Pre,46,2026-07-23
5101,3117,Post,57,2026-08-20
5102,3119,Pre,67,2026-08-15
5103,3119,Post,83,2026-09-13
5104,3120,Pre,60,2026-03-10
5105,3120,Post,72,2026-04-04
5106,3121,Pre,51,2025-08-08
5107,3121,Post,57,2025-08-16
5108,3122,Pre,58,2026-06-02
5109,3122,Post,62,2026-06-16
5110,3123,Pre,53,2025-07-01
5111,3123,Post,72,2025-07-09
5112,3124,Pre,39,2024-11-11
5113,3124,Post,55,2024-11-22
5114,3126,Pre,30,2024-07-07
5115,3126,Post,43,2024-07-31
5116,3128,Pre,58,2025-05-18
5117,3128,Post,62,2025-06-06
5118,3129,Pre,49,2025-10-19
5119,3129,Post,55,2025-10-28
5120,3130,Pre,69,2024-05-06
5121,3130,Post,84,2024-05-18
5122,3131,Pre,64,2024-03-06
5123,3131,Post,76,2024-03-23
5124,3132,Pre,81,2025-05-20
5125,3132,Post,89,2025-06-12
5126,3133,Pre,69,2025-02-15
5127,3133,Post,73,2025-03-08
5128,3134,Pre,49,2024-07-04
5129,3134,Post,66,2024-07-16
5130,3135,Pre,59,2026-04-20
5131,3135,Post,72,2026-05-12
5132,3136,Pre,71,2026-06-26
5133,3136,Post,83,2026-07-25
5134,3137,Pre,68,2024-07-19
5135,3137,Post,84,2024-07-27
5136,3138,Pre,37,2024-06-25
5137,3139,Pre,61,2024-05-22
5138,3139,Post,77,2024-06-21
5139,3140,Pre,65,2024-09-01
5140,3140,Post,61,2024-10-01
5141,3141,Pre,66,2024-01-26
5142,3141,Post,83,2024-02-10
5143,3142,Pre,68,2025-12-07
5144,3142,Post,78,2025-12-29
5145,3144,Pre,48,2026-07-11
5146,3144,Post,47,2026-08-09
5147,3145,Pre,72,2024-02-20
5148,3146,Pre,64,2026-03-18
5149,3146,Post,60,2026-04-09
5150,3147,Pre,64,2025-01-16
5151,3147,Post,82,2025-02-01
5152,3148,Pre,54,2025-01-24
5153,3148,Post,75,2025-02-18
5154,3149,Pre,68,2026-04-22
5155,3149,Post,71,2026-05-13
5156,3150,Pre,65,2026-06-12
5157,3150,Post,91,2026-06-24
5158,3151,Pre,63,2026-01-29
5159,3152,Pre,47,2024-12-27
5160,3152,Post,61,2025-01-11
5161,3153,Pre,61,2025-03-02
5162,3154,Pre,54,2025-02-05
5163,3155,Pre,60,2024-06-06
5164,3155,Post,69,2024-07-02
5165,3156,Pre,74,2025-01-08
5166,3156,Post,81,2025-01-13
5167,3157,Pre,53,2025-09-15
5168,3157,Post,62,2025-09-24
5169,3158,Pre,68,2025-02-22
5170,3159,Pre,48,2025-11-03
5171,3161,Pre,54,2025-12-08
5172,3161,Post,70,2025-12-28
5173,3162,Pre,49,2026-02-20
5174,3163,Pre,74,2024-03-02
5175,3163,Post,88,2024-03-30
5176,3164,Pre,58,2025-06-28
5177,3164,Post,60,2025-07-16
5178,3165,Pre,59,2024-01-09
5179,3165,Post,79,2024-01-21
5180,3166,Pre,66,2026-02-15
5181,3166,Post,69,2026-03-05
5182,3167,Pre,56,2025-04-23
5183,3167,Post,66,2025-05-24
5184,3170,Pre,78,2025-12-03
5185,3170,Post,87,2025-12-25
5186,3171,Pre,72,2025-03-07
5187,3171,Post,92,2025-03-30
5188,3172,Pre,58,2024-02-09
5189,3172,Post,72,2024-03-12
5190,3174,Pre,72,2025-07-29
5191,3174,Post,88,2025-08-09
5192,3175,Pre,62,2024-03-07
5193,3175,Post,73,2024-03-28
5194,3176,Pre,51,2025-12-01
5195,3176,Post,61,2025-12-28
5196,3177,Pre,56,2026-02-07
5197,3177,Post,70,2026-03-10
5198,3178,Pre,65,2026-03-27
5199,3179,Pre,78,2024-05-25
5200,3179,Post,100,2024-06-15
5201,3180,Pre,67,2026-06-08
5202,3180,Post,90,2026-06-25
5203,3181,Pre,58,2026-04-16
5204,3181,Post,71,2026-05-05
5205,3182,Pre,56,2025-01-24
5206,3183,Pre,42,2024-04-23
5207,3183,Post,54,2024-05-15
5208,3184,Pre,66,2025-06-25
5209,3184,Post,79,2025-07-21
5210,3185,Pre,55,2024-10-26
5211,3185,Post,72,2024-11-04
5212,3187,Pre,50,2026-07-19
5213,3187,Post,57,2026-08-11
5214,3188,Pre,57,2024-03-21
5215,3188,Post,75,2024-04-04
5216,3189,Pre,56,2024-11-16
5217,3190,Pre,47,2025-12-16
5218,3190,Post,65,2026-01-15
5219,3191,Pre,61,2024-07-09
5220,3191,Post,70,2024-07-18
5221,3192,Pre,61,2024-09-10
5222,3192,Post,71,2024-09-27
5223,3193,Pre,40,2024-05-23
5224,3194,Pre,68,2025-05-02
5225,3194,Post,81,2025-05-20
5226,3195,Pre,46,2026-06-09
5227,3196,Pre,76,2026-06-23
5228,3196,Post,81,2026-07-21
5229,3197,Pre,62,2024-09-20
5230,3197,Post,80,2024-10-12
5231,3198,Pre,80,2025-03-28
5232,3198,Post,90,2025-04-05
5233,3199,Pre,55,2024-03-01
5234,3199,Post,61,2024-03-13
5235,3200,Pre,62,2025-03-17
5236,3200,Post,71,2025-04-16
5237,3201,Pre,52,2025-09-25
5238,3201,Post,58,2025-10-04
5239,3202,Pre,53,2024-03-01
5240,3202,Post,68,2024-03-09
5241,3203,Pre,56,2025-09-22
5242,3204,Pre,44,2026-04-20
5243,3204,Post,62,2026-05-17
5244,3205,Pre,52,2025-03-27
5245,3205,Post,68,2025-04-26
5246,3206,Pre,44,2026-02-17
5247,3206,Post,51,2026-03-16
5248,3208,Pre,62,2024-11-11
5249,3208,Post,68,2024-11-15
5250,3209,Pre,62,2024-06-04
5251,3209,Post,82,2024-06-21
5252,3210,Pre,59,2025-02-14
5253,3210,Post,64,2025-02-22
5254,3211,Pre,63,2025-07-20
5255,3211,Post,80,2025-08-18
5256,3212,Pre,49,2024-09-18
5257,3212,Post,67,2024-10-09
5258,3213,Pre,64,2025-01-22
5259,3213,Post,71,2025-02-14
5260,3214,Pre,50,2026-01-05
5261,3214,Post,67,2026-01-31
5262,3215,Pre,56,2025-10-05
5263,3215,Post,72,2025-10-14
5264,3216,Pre,54,2024-07-26
5265,3216,Post,59,2024-08-08
5266,3217,Pre,50,2025-01-16
5267,3217,Post,67,2025-02-12
5268,3218,Pre,58,2025-12-03
5269,3218,Post,65,2025-12-10
5270,3219,Pre,51,2025-05-10
5271,3219,Post,64,2025-06-03
5272,3220,Pre,53,2024-01-17
5273,3220,Post,67,2024-02-17
5274,3222,Pre,41,2026-07-13
5275,3223,Pre,48,2026-07-20
5276,3223,Post,55,2026-08-01
5277,3224,Pre,52,2025-03-13
5278,3224,Post,58,2025-04-11
5279,3225,Pre,66,2026-01-18
5280,3225,Post,78,2026-01-31
5281,3226,Pre,54,2024-06-09
5282,3226,Post,57,2024-07-01
5283,3227,Pre,88,2026-07-10
5284,3227,Post,97,2026-07-25
5285,3228,Pre,57,2025-04-16
5286,3228,Post,64,2025-05-09
5287,3229,Pre,44,2025-01-02
5288,3229,Post,53,2025-01-26
5289,3230,Pre,70,2024-01-02
5290,3230,Post,75,2024-01-16
5291,3231,Pre,79,2026-01-28
5292,3231,Post,88,2026-02-26
5293,3232,Pre,63,2024-07-20
5294,3232,Post,76,2024-08-01
5295,3234,Pre,39,2025-10-23
5296,3234,Post,61,2025-11-23
5297,3235,Pre,57,2025-05-21
5298,3235,Post,70,2025-05-29
5299,3236,Pre,59,2024-11-13
5300,3236,Post,73,2024-11-22
5301,3237,Pre,59,2025-05-30
5302,3237,Post,64,2025-06-27
5303,3238,Pre,55,2025-10-26
5304,3239,Pre,60,2026-03-10
5305,3239,Post,74,2026-03-22
5306,3240,Pre,48,2025-12-07
5307,3240,Post,67,2025-12-22
5308,3241,Pre,58,2025-07-03
5309,3241,Post,75,2025-07-12
5310,3242,Pre,73,2025-07-08
5311,3242,Post,82,2025-07-15
5312,3243,Pre,55,2026-04-30
5313,3243,Post,68,2026-05-06
5314,3244,Pre,60,2024-02-19
5315,3245,Pre,67,2024-09-07
5316,3245,Post,86,2024-09-18
5317,3246,Pre,67,2024-06-12
5318,3246,Post,88,2024-06-18
5319,3247,Pre,66,2025-07-14
5320,3247,Post,81,2025-08-13
5321,3248,Pre,53,2026-02-28
5322,3248,Post,61,2026-03-18
5323,3249,Pre,55,2026-06-21
5324,3250,Pre,48,2026-01-11
5325,3251,Pre,65,2026-05-11
5326,3251,Post,76,2026-06-04
5327,3252,Pre,69,2025-11-27
5328,3252,Post,87,2025-12-25
5329,3253,Pre,64,2026-01-25
5330,3253,Post,61,2026-01-28
5331,3254,Pre,56,2025-08-29
5332,3254,Post,58,2025-09-25
5333,3255,Pre,51,2024-07-07
5334,3255,Post,61,2024-07-11
5335,3256,Pre,61,2024-09-20
5336,3256,Post,75,2024-10-03
5337,3257,Pre,54,2025-04-30
5338,3258,Pre,43,2024-09-04
5339,3258,Post,62,2024-09-25
5340,3259,Pre,65,2026-03-24
5341,3259,Post,76,2026-04-16
5342,3260,Pre,62,2024-04-16
5343,3260,Post,76,2024-05-05
5344,3261,Pre,70,2024-03-23
5345,3262,Pre,69,2026-02-10
5346,3262,Post,80,2026-02-26
5347,3263,Pre,53,2025-01-05
5348,3263,Post,58,2025-01-21
5349,3264,Pre,43,2024-05-25
5350,3264,Post,48,2024-06-10
5351,3265,Pre,55,2024-04-27
5352,3265,Post,67,2024-05-16
5353,3266,Pre,61,2024-08-29
5354,3266,Post,72,2024-09-25
5355,3267,Pre,49,2025-12-05
5356,3268,Pre,70,2026-02-07
5357,3268,Post,79,2026-02-24
5358,3269,Pre,71,2025-02-14
5359,3269,Post,77,2025-03-13
5360,3271,Pre,63,2024-01-26
5361,3271,Post,80,2024-02-13
5362,3272,Pre,39,2024-07-19
5363,3272,Post,44,2024-08-09
5364,3274,Pre,76,2024-08-10
5365,3274,Post,83,2024-09-07
5366,3275,Pre,65,2025-11-14
5367,3275,Post,77,2025-11-18
5368,3276,Pre,66,2025-02-04
5369,3277,Pre,44,2024-07-28
5370,3278,Pre,53,2025-11-27
5371,3278,Post,78,2025-12-28
5372,3279,Pre,40,2024-04-09
5373,3279,Post,52,2024-04-18
5374,3280,Pre,75,2025-01-18
5375,3280,Post,88,2025-02-09
5376,3283,Pre,54,2026-05-11
5377,3283,Post,62,2026-05-25
5378,3284,Pre,72,2025-08-01
5379,3284,Post,85,2025-08-22
5380,3285,Pre,62,2024-01-23
5381,3285,Post,78,2024-02-13
5382,3286,Pre,67,2024-08-24
5383,3286,Post,83,2024-09-09
5384,3287,Pre,36,2025-11-30
5385,3287,Post,53,2025-12-28
5386,3288,Pre,56,2024-08-20
5387,3288,Post,73,2024-08-27
5388,3289,Pre,66,2024-07-04
5389,3291,Pre,56,2025-10-21
5390,3291,Post,65,2025-11-01
5391,3292,Pre,66,2024-08-16
5392,3292,Post,76,2024-08-22
5393,3293,Pre,64,2025-01-21
5394,3294,Pre,54,2024-04-06
5395,3294,Post,74,2024-04-26
5396,3295,Pre,77,2024-06-09
5397,3295,Post,92,2024-06-22
5398,3296,Pre,63,2024-03-30
5399,3296,Post,80,2024-04-25
5400,3297,Pre,48,2025-02-14
5401,3297,Post,69,2025-03-05
5402,3298,Pre,53,2025-06-22
5403,3298,Post,67,2025-07-23
5404,3299,Pre,44,2025-11-02
5405,3299,Post,62,2025-11-25
5406,3300,Pre,44,2025-08-18
5407,3300,Post,55,2025-09-08
5408,3301,Pre,34,2024-06-14
5409,3302,Pre,50,2024-05-07
5410,3302,Post,69,2024-06-03
5411,3304,Pre,53,2024-04-07
5412,3304,Post,67,2024-04-28
5413,3306,Pre,65,2024-08-04
5414,3306,Post,81,2024-09-02
5415,3307,Pre,43,2025-12-24
5416,3307,Post,55,2026-01-02
5417,3309,Pre,59,2025-01-10
5418,3311,Pre,62,2025-09-03
5419,3311,Post,79,2025-09-26
5420,3312,Pre,38,2025-07-28
5421,3312,Post,49,2025-08-03
5422,3313,Pre,55,2024-08-04
5423,3313,Post,69,2024-08-31
5424,3314,Pre,42,2025-08-17
5425,3315,Pre,68,2024-06-19
5426,3315,Post,76,2024-06-27
5427,3316,Pre,61,2026-04-23
5428,3316,Post,74,2026-05-03
5429,3317,Pre,57,2024-12-22
5430,3317,Post,73,2025-01-15
5431,3318,Pre,67,2025-02-02
5432,3318,Post,85,2025-03-08
5433,3319,Pre,63,2024-05-03
5434,3320,Pre,52,2025-09-20
5435,3321,Pre,62,2024-02-07
5436,3322,Pre,56,2025-09-08
5437,3323,Pre,47,2024-06-16
5438,3323,Post,49,2024-07-13
5439,3324,Pre,62,2026-03-06
5440,3324,Post,70,2026-03-17
5441,3325,Pre,65,2026-07-14
5442,3326,Pre,64,2025-09-04
5443,3327,Pre,64,2024-05-06
5444,3327,Post,72,2024-05-21
5445,3328,Pre,64,2025-10-09
5446,3328,Post,81,2025-10-27
5447,3329,Pre,38,2024-12-16
5448,3329,Post,41,2025-01-12
5449,3330,Pre,54,2025-09-06
5450,3330,Post,63,2025-09-19
5451,3331,Pre,50,2026-06-18
5452,3331,Post,58,2026-07-14
5453,3332,Pre,47,2026-05-01
5454,3332,Post,51,2026-05-19
5455,3334,Pre,56,2024-07-05
5456,3334,Post,66,2024-07-24
5457,3335,Pre,76,2025-12-13
5458,3335,Post,88,2025-12-26
5459,3336,Pre,64,2025-01-01
5460,3336,Post,72,2025-01-12
5461,3337,Pre,57,2024-09-14
5462,3337,Post,66,2024-09-25
5463,3338,Pre,49,2026-03-05
5464,3338,Post,56,2026-03-17
5465,3339,Pre,42,2026-03-31
5466,3339,Post,55,2026-04-14
5467,3340,Pre,47,2024-12-11
5468,3341,Pre,65,2025-08-24
5469,3341,Post,82,2025-09-22
5470,3342,Pre,66,2026-03-18
5471,3342,Post,73,2026-04-07
5472,3343,Pre,56,2026-07-25
5473,3344,Pre,65,2025-09-17
5474,3344,Post,72,2025-09-25
5475,3345,Pre,58,2025-05-10
5476,3345,Post,75,2025-05-26
5477,3346,Pre,55,2026-02-17
5478,3347,Pre,32,2024-03-06
5479,3347,Post,39,2024-03-17
5480,3348,Pre,56,2025-04-26
5481,3348,Post,67,2025-05-11
5482,3349,Pre,48,2025-12-10
5483,3349,Post,63,2025-12-31
5484,3351,Pre,62,2024-11-08
5485,3351,Post,74,2024-11-15
5486,3353,Pre,59,2025-06-21
5487,3354,Pre,73,2026-04-10
5488,3355,Pre,64,2024-09-08
5489,3355,Post,64,2024-09-21
5490,3356,Pre,54,2026-07-12
5491,3356,Post,71,2026-08-03
5492,3357,Pre,36,2024-11-13
5493,3357,Post,52,2024-11-23
5494,3358,Pre,48,2025-07-20
5495,3359,Pre,75,2025-11-15
5496,3359,Post,86,2025-12-13
5497,3360,Pre,66,2026-05-06
5498,3361,Pre,62,2024-11-11
5499,3361,Post,63,2024-11-28
5500,3362,Pre,77,2024-04-03
5501,3362,Post,88,2024-04-28
5502,3364,Pre,39,2024-01-09
5503,3364,Post,47,2024-01-30
5504,3365,Pre,40,2025-05-21
5505,3365,Post,51,2025-06-19
5506,3366,Pre,62,2024-03-07
5507,3367,Pre,70,2024-11-14
5508,3369,Pre,69,2024-02-27
5509,3369,Post,74,2024-03-08
5510,3370,Pre,77,2025-11-14
5511,3371,Pre,27,2025-10-20
5512,3371,Post,41,2025-11-09
5513,3372,Pre,60,2024-07-04
5514,3373,Pre,68,2024-02-06
5515,3373,Post,71,2024-02-14
5516,3374,Pre,76,2025-12-29
5517,3374,Post,82,2026-01-20
5518,3375,Pre,67,2025-03-09
5519,3375,Post,65,2025-04-04
5520,3376,Pre,55,2024-08-27
5521,3376,Post,72,2024-09-12
5522,3377,Pre,53,2024-04-05
5523,3378,Pre,55,2026-03-12
5524,3379,Pre,64,2026-05-05
5525,3379,Post,72,2026-05-18
5526,3380,Pre,34,2024-05-09
5527,3380,Post,45,2024-06-04
5528,3381,Pre,62,2024-01-03
5529,3381,Post,75,2024-01-30
5530,3382,Pre,68,2024-07-11
5531,3382,Post,78,2024-07-21
5532,3383,Pre,56,2025-11-21
5533,3383,Post,66,2025-12-16
5534,3384,Pre,70,2024-09-20
5535,3384,Post,85,2024-10-03
5536,3385,Pre,85,2026-01-25
5537,3385,Post,88,2026-02-09
5538,3386,Pre,53,2026-01-19
5539,3386,Post,73,2026-02-06
5540,3387,Pre,43,2026-04-11
5541,3387,Post,60,2026-04-27
5542,3388,Pre,88,2024-06-29
5543,3388,Post,100,2024-07-24
5544,3389,Pre,29,2024-12-03
5545,3389,Post,45,2024-12-23
5546,3390,Pre,58,2026-04-20
5547,3393,Pre,55,2025-01-17
5548,3393,Post,60,2025-02-06
5549,3394,Pre,62,2024-01-09
5550,3394,Post,64,2024-01-27
5551,3396,Pre,36,2024-11-26
5552,3396,Post,54,2024-12-16
5553,3397,Pre,56,2024-09-21
5554,3397,Post,66,2024-10-21
5555,3398,Pre,75,2024-01-05
5556,3398,Post,81,2024-01-28
5557,3399,Pre,46,2024-10-07
5558,3399,Post,54,2024-10-27
5559,3400,Pre,68,2026-08-14
5560,3400,Post,80,2026-08-28
5561,3401,Pre,61,2025-10-22
5562,3401,Post,69,2025-11-09
5563,3402,Pre,56,2025-03-16
5564,3402,Post,68,2025-04-04
5565,3403,Pre,49,2025-04-12
5566,3403,Post,57,2025-05-08
5567,3404,Pre,26,2026-05-23
5568,3405,Pre,64,2026-06-06
5569,3406,Pre,57,2026-05-16
5570,3406,Post,61,2026-06-07
5571,3407,Pre,56,2024-01-27
5572,3408,Pre,42,2024-09-23
5573,3409,Pre,55,2025-04-03
5574,3409,Post,66,2025-04-20
5575,3410,Pre,88,2025-03-04
5576,3410,Post,93,2025-03-21
5577,3411,Pre,73,2024-03-19
5578,3411,Post,75,2024-04-09
5579,3412,Pre,48,2025-12-03
5580,3412,Post,44,2025-12-20
5581,3414,Pre,52,2024-10-17
5582,3414,Post,63,2024-11-09
5583,3415,Pre,56,2025-03-21
5584,3415,Post,59,2025-04-02
5585,3416,Pre,68,2026-08-06
5586,3416,Post,74,2026-09-01
5587,3417,Pre,75,2024-12-09
5588,3418,Pre,53,2025-08-13
5589,3419,Pre,60,2024-11-14
5590,3419,Post,76,2024-12-10
5591,3420,Pre,61,2026-07-11
5592,3420,Post,72,2026-07-30
5593,3421,Pre,54,2026-05-01
5594,3421,Post,79,2026-05-27
5595,3422,Pre,65,2026-03-31
5596,3422,Post,77,2026-04-11
5597,3423,Pre,61,2024-05-13
5598,3423,Post,76,2024-06-09
5599,3424,Pre,65,2024-11-27
5600,3425,Pre,60,2024-06-25
5601,3427,Pre,70,2026-02-17
5602,3428,Pre,42,2025-08-09
5603,3428,Post,57,2025-09-06
5604,3429,Pre,71,2026-06-08
5605,3429,Post,85,2026-06-26
5606,3430,Pre,68,2024-12-25
5607,3430,Post,78,2025-01-22
5608,3431,Pre,53,2026-02-27
5609,3431,Post,73,2026-03-31
5610,3432,Pre,52,2025-08-14
5611,3432,Post,60,2025-08-29
5612,3433,Pre,48,2025-09-17
5613,3433,Post,52,2025-09-19
5614,3434,Pre,51,2026-07-31
5615,3434,Post,69,2026-08-17
5616,3435,Pre,55,2026-07-14
5617,3435,Post,69,2026-07-30
5618,3436,Pre,50,2026-02-16
5619,3436,Post,64,2026-02-27
5620,3437,Pre,66,2024-05-30
5621,3437,Post,76,2024-06-10
5622,3438,Pre,64,2024-09-16
5623,3438,Post,77,2024-09-29
5624,3439,Pre,67,2024-09-21
5625,3439,Post,74,2024-10-20
5626,3440,Pre,67,2026-01-26
5627,3440,Post,79,2026-02-06
5628,3442,Pre,60,2025-03-26
5629,3442,Post,66,2025-04-04
5630,3443,Pre,56,2026-01-30
5631,3444,Pre,55,2026-05-08
5632,3444,Post,67,2026-05-24
5633,3445,Pre,51,2024-12-31
5634,3445,Post,59,2025-01-18
5635,3446,Pre,59,2026-06-30
5636,3446,Post,66,2026-07-13
5637,3447,Pre,78,2025-07-05
5638,3447,Post,88,2025-07-11
5639,3448,Pre,50,2026-07-20
5640,3448,Post,57,2026-08-13
5641,3449,Pre,58,2024-09-28
5642,3450,Pre,53,2025-01-18
5643,3450,Post,70,2025-02-16
5644,3451,Pre,61,2024-10-19
5645,3452,Pre,71,2025-08-24
5646,3452,Post,78,2025-09-04
5647,3453,Pre,65,2026-03-17
5648,3453,Post,67,2026-03-24
5649,3454,Pre,52,2024-09-02
5650,3454,Post,55,2024-09-23
5651,3455,Pre,44,2024-10-15
5652,3455,Post,55,2024-10-22
5653,3456,Pre,64,2025-05-06
5654,3456,Post,74,2025-05-19
5655,3457,Pre,27,2025-03-31
5656,3457,Post,28,2025-04-14
5657,3458,Pre,63,2026-02-11
5658,3458,Post,75,2026-02-25
5659,3459,Pre,50,2024-03-01
5660,3459,Post,58,2024-03-10
5661,3460,Pre,60,2026-01-04
5662,3460,Post,72,2026-01-18
5663,3461,Pre,64,2025-02-22
5664,3461,Post,81,2025-03-11
5665,3462,Pre,72,2024-09-04
5666,3463,Pre,70,2024-09-07
5667,3463,Post,68,2024-10-08
5668,3464,Pre,48,2025-03-08
5669,3464,Post,69,2025-03-23
5670,3465,Pre,54,2024-07-24
5671,3466,Pre,39,2025-03-16
5672,3467,Pre,51,2026-07-26
5673,3467,Post,64,2026-08-01
5674,3468,Pre,46,2024-09-23
5675,3468,Post,47,2024-10-13
5676,3469,Pre,49,2024-03-02
5677,3470,Pre,80,2026-02-10
5678,3470,Post,81,2026-02-28
5679,3471,Pre,61,2025-12-06
5680,3472,Pre,32,2026-01-23
5681,3472,Post,39,2026-02-05
5682,3473,Pre,61,2024-04-14
5683,3473,Post,76,2024-05-04
5684,3474,Pre,53,2025-04-03
5685,3475,Pre,61,2024-03-19
5686,3475,Post,66,2024-04-02
5687,3476,Pre,57,2026-08-03
5688,3476,Post,66,2026-08-28
5689,3477,Pre,62,2025-06-07
5690,3477,Post,69,2025-06-12
5691,3478,Pre,54,2026-01-20
5692,3478,Post,69,2026-02-06
5693,3479,Pre,65,2026-03-11
5694,3480,Pre,62,2025-12-26
5695,3480,Post,69,2026-01-20
5696,3481,Pre,55,2025-01-12
5697,3481,Post,74,2025-02-05
5698,3482,Pre,42,2025-06-23
5699,3482,Post,64,2025-06-29
5700,3483,Pre,59,2025-12-19
5701,3483,Post,75,2025-12-31
5702,3484,Pre,51,2025-08-11
5703,3484,Post,67,2025-09-01
5704,3485,Pre,71,2026-05-25
5705,3485,Post,73,2026-06-04
5706,3486,Pre,31,2024-09-04
5707,3486,Post,40,2024-09-21
5708,3487,Pre,37,2024-03-09
5709,3487,Post,43,2024-03-22
5710,3488,Pre,74,2024-03-31
5711,3488,Post,94,2024-04-20
5712,3489,Pre,80,2024-11-10
5713,3489,Post,88,2024-11-22
5714,3490,Pre,48,2026-05-08
5715,3490,Post,51,2026-05-25
5716,3491,Pre,70,2024-12-13
5717,3491,Post,76,2025-01-02
5718,3492,Pre,74,2026-04-27
5719,3492,Post,75,2026-05-05
5720,3493,Pre,50,2024-10-15
5721,3493,Post,49,2024-11-12
5722,3494,Pre,54,2026-07-27
5723,3495,Pre,52,2025-10-22
5724,3495,Post,64,2025-11-06
5725,3496,Pre,55,2026-02-04
5726,3496,Post,61,2026-03-05
5727,3498,Pre,62,2024-11-05
5728,3498,Post,70,2024-11-11
5729,3499,Pre,68,2025-01-10
5730,3499,Post,81,2025-02-08
5731,3500,Pre,58,2024-12-29
5732,3500,Post,70,2025-01-10
5733,3501,Pre,56,2025-03-04
5734,3502,Pre,62,2024-12-23
5735,3502,Post,75,2025-01-18
5736,3503,Pre,60,2025-07-04
5737,3503,Post,72,2025-07-14
5738,3504,Pre,60,2025-07-17
5739,3504,Post,79,2025-08-06
5740,3505,Pre,50,2025-09-26
5741,3505,Post,52,2025-10-19
5742,3506,Pre,60,2026-06-26
5743,3506,Post,83,2026-07-04
5744,3508,Pre,55,2025-06-15
5745,3509,Pre,70,2025-01-20
5746,3509,Post,66,2025-02-15
5747,3510,Pre,73,2025-07-04
5748,3510,Post,80,2025-07-19
5749,3511,Pre,58,2025-06-29
5750,3512,Pre,63,2026-07-01
5751,3512,Post,76,2026-07-12
5752,3514,Pre,46,2026-06-05
5753,3514,Post,63,2026-06-20
5754,3515,Pre,55,2026-04-16
5755,3515,Post,65,2026-04-27
5756,3516,Pre,59,2026-06-16
5757,3516,Post,72,2026-07-06
5758,3517,Pre,65,2026-02-20
5759,3518,Pre,72,2026-08-03
5760,3518,Post,74,2026-08-09
5761,3519,Pre,66,2025-04-28
5762,3520,Pre,76,2024-03-30
5763,3520,Post,78,2024-04-21
5764,3521,Pre,52,2024-03-26
5765,3521,Post,62,2024-04-23
5766,3522,Pre,46,2026-05-19
5767,3522,Post,55,2026-05-27
5768,3523,Pre,70,2024-07-13
5769,3523,Post,78,2024-07-29
5770,3524,Pre,60,2025-03-27
5771,3524,Post,62,2025-04-23
5772,3525,Pre,54,2024-02-18
5773,3525,Post,66,2024-03-22
5774,3526,Pre,68,2025-07-16
5775,3526,Post,73,2025-08-15
5776,3527,Pre,52,2025-02-20
5777,3528,Pre,45,2026-02-06
5778,3529,Pre,50,2024-11-06
5779,3529,Post,72,2024-11-26
5780,3530,Pre,61,2025-09-03
5781,3530,Post,76,2025-09-09
5782,3531,Pre,54,2026-05-28
5783,3532,Pre,54,2024-02-26
5784,3532,Post,66,2024-03-25
5785,3533,Pre,55,2026-07-28
5786,3534,Pre,71,2024-04-17
5787,3535,Pre,61,2025-10-18
5788,3535,Post,76,2025-11-10
5789,3536,Pre,58,2026-07-05
5790,3537,Pre,76,2026-01-14
5791,3537,Post,90,2026-01-24
5792,3538,Pre,34,2024-05-17
5793,3539,Pre,71,2024-05-24
5794,3539,Post,84,2024-06-13
5795,3540,Pre,58,2025-12-04
5796,3540,Post,64,2026-01-08
5797,3541,Pre,62,2025-10-15
5798,3541,Post,77,2025-11-10
5799,3542,Pre,58,2025-09-25
5800,3542,Post,66,2025-10-11
5801,3543,Pre,50,2025-06-25
5802,3543,Post,63,2025-07-09
5803,3544,Pre,74,2026-08-12
5804,3544,Post,92,2026-09-08
5805,3545,Pre,71,2025-08-05
5806,3545,Post,80,2025-09-01
5807,3548,Pre,58,2024-02-20
5808,3548,Post,57,2024-03-01
5809,3549,Pre,47,2025-10-22
5810,3549,Post,57,2025-11-05
5811,3550,Pre,62,2025-05-20
5812,3551,Pre,41,2025-07-23
5813,3551,Post,50,2025-08-01
5814,3552,Pre,57,2024-03-31
5815,3552,Post,63,2024-04-10
5816,3553,Pre,60,2024-02-15
5817,3553,Post,62,2024-03-07
5818,3554,Pre,63,2025-10-19
5819,3554,Post,62,2025-10-25
5820,3555,Pre,52,2025-06-12
5821,3555,Post,57,2025-07-12
5822,3556,Pre,54,2025-07-19
5823,3556,Post,76,2025-08-21
5824,3557,Pre,49,2024-09-25
5825,3557,Post,58,2024-10-25
5826,3558,Pre,32,2026-06-26
5827,3558,Post,54,2026-07-16
5828,3560,Pre,65,2026-01-05
5829,3560,Post,68,2026-01-20
5830,3562,Pre,62,2025-03-22
